date_time,song,artist,album,link,date_added
"2025-02-27T19:35:38.304Z","Glory Box","Portishead","Dummy","https://open.spotify.com/track/3Ty7OTBNSigGEpeW2PqcsC","2025-02-27T19:42:13.143Z"
"2025-02-27T19:39:43.683Z","Somebody That I Used To Know","Gotye|Kimbra","Making Mirrors","https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7","2025-02-27T19:42:13.143Z"
"2025-02-27T19:47:38.528Z","Malcolm X.X.X.","Kodak Black","Dying to Live","https://open.spotify.com/track/6JXFDTCAIe5FfiiQYeMgh3","2025-02-27T19:51:54.892Z"
"2025-02-27T19:51:27.176Z","To Catch a Thief","Nathaniel Merriweather|Mike Patton|Jennifer Charles|Kid Koala|Dan The Automator","Nathaniel Merriweather Presents...Lovage: Music to Make Love to Your Old Lady By","https://open.spotify.com/track/5PnGUqz41uzNbQG42WUgCu","2025-02-27T19:51:54.892Z"
"2025-02-27T19:53:10.175Z","Girl Boy","Blonde Redhead","Blonde Redhead","https://open.spotify.com/track/3Z5I3tySu3V1dB2Aw3djok","2025-02-27T20:04:42.179Z"
"2025-02-27T19:57:10.056Z","Many Ways (feat. Wizkid)","Bnxn|Wizkid","Bad Since '97","https://open.spotify.com/track/0lWW0X74IvjNlgY5glykvY","2025-02-27T20:04:42.179Z"
"2025-02-27T20:01:03.749Z","Unshaken","D'Angelo","The Music of Red Dead Redemption 2 (Original Soundtrack)","https://open.spotify.com/track/3okk47CKOqAm1TXmVPzNYf","2025-02-27T20:04:42.179Z"
"2025-02-27T20:10:03.284Z","Almeda","Solange","When I Get Home","https://open.spotify.com/track/6IAgarq2wDeYzpsY2Kx0Hw","2025-02-27T20:22:32.797Z"
"2025-02-27T20:14:13.710Z","Everything I Am","Kanye West|DJ Premier","Graduation","https://open.spotify.com/track/0NrtwAmRAdLxua31SzHvXr","2025-02-27T20:22:32.797Z"
"2025-02-27T20:18:30.250Z","Machine Gun Funk - 2005 Remaster","The Notorious B.I.G.","Ready to Die (The Remaster)","https://open.spotify.com/track/2bXI4Rbw1D7aVeHWLjn1Lb","2025-02-27T20:22:32.797Z"
"2025-02-27T20:21:26.054Z","Wickedest","Tems","Born in the Wild","https://open.spotify.com/track/0D6XSXGNj5CTGQQzKQKQQ2","2025-02-27T20:22:32.797Z"
"2025-02-27T20:25:06.916Z","Do For Love","2Pac","R U Still Down? [Remember Me]","https://open.spotify.com/track/4AE7Lj39VnSZNOmGH2iZaq","2025-02-27T21:40:34.039Z"
"2025-02-27T21:29:56.172Z","Ti Jon Poca","Lucibela","Laço Umbilical (Bonus Version)","https://open.spotify.com/track/7HgbVzIrN8zs0eIn5cZY1a","2025-02-27T21:40:34.039Z"
"2025-02-27T21:33:03.157Z","Drippin'","Young Thug","Slime Season 3","https://open.spotify.com/track/0f85bMoarvHbdIcfhDjSjN","2025-02-27T21:40:34.039Z"
"2025-02-27T21:41:05.247Z","Cowboys","Portishead","Portishead","https://open.spotify.com/track/1DB8s1L4z25jcRw88815ko","2025-02-27T21:50:07.873Z"
"2025-02-27T21:44:56.464Z","ATLiens","Outkast","ATLiens","https://open.spotify.com/track/2vfvGlqCB7oertO5VLE0sz","2025-02-27T21:50:07.873Z"
"2025-02-27T21:49:50.916Z","FIREGUN (feat. Fireboy DML)","ODUMODUBLVCK|Fireboy DML","EZIOKWU","https://open.spotify.com/track/5VF45DoQu9oT7Se5ieLoZk","2025-02-27T21:50:07.873Z"
"2025-02-27T21:56:05.081Z","No Sleep","Skepta","Ignorance is Bliss","https://open.spotify.com/track/0Vq2Hxsd5awYmQVpbwRZ1b","2025-02-27T21:57:07.404Z"
"2025-02-27T21:57:37.378Z","highway 95","Baby Keem","The Melodic Blue (Deluxe)","https://open.spotify.com/track/2E4INiVkDRBXXkFL4kB1Vk","2025-02-27T21:57:42.027Z"
"2025-02-27T22:01:37.500Z","Love Me Not","Skepta|Cheb Rabi|B Live","Ignorance is Bliss","https://open.spotify.com/track/57FYmXLG6tuXkBuYDSB74C","2025-02-27T22:18:45.784Z"
"2025-02-27T22:09:01.139Z","Black Ice (Sky High) (feat. Outkast)","Goodie Mob|Outkast","Still Standing","https://open.spotify.com/track/0Uu8BPsWQGZk5AiRN3uBwn","2025-02-27T22:18:45.784Z"
"2025-02-27T22:12:28.488Z","SIRENS","Travis Scott","UTOPIA","https://open.spotify.com/track/7LSpFCvRZZot2AlmkUzy9k","2025-02-27T22:18:45.784Z"
"2025-02-27T22:22:08.568Z","Lazarus (feat. Boj)","Dave|Boj","We're All Alone In This Together","https://open.spotify.com/track/4wvnXoQqjIOoEis5eyTbCl","2025-02-27T22:25:14.098Z"
"2025-02-27T22:26:27.560Z","Sunshower","Dr. Buzzard's Original Savannah Band","Dr. Buzzard's Original Savannah Band","https://open.spotify.com/track/5SWfqINCAFg3N4x9bcegYf","2025-02-27T22:27:44.325Z"
"2025-02-27T22:29:40.658Z","Skeletun","Tekno","Skeletun","https://open.spotify.com/track/3QjgCsPJH5Z2VnTCDYPurE","2025-02-27T22:30:29.986Z"
"2025-02-27T22:33:02.954Z","Smile","Isaiah Rashad","Smile","https://open.spotify.com/track/3UNoPBNWST9mQleI5T53zL","2025-02-27T22:35:28.878Z"
"2025-02-27T22:35:22.638Z","ILoveUIHateU","Playboi Carti","Whole Lotta Red","https://open.spotify.com/track/1BpKJw4RZxaFB88NE5uxXf","2025-02-27T22:35:28.878Z"
"2025-02-27T22:40:07.122Z","Purity (feat. Frank Ocean)","A$AP Rocky|Frank Ocean","TESTING","https://open.spotify.com/track/2MF4HtZHBoUliOi9nOAbS0","2025-02-27T22:48:55.038Z"
"2025-02-27T22:44:53.577Z","Gimme the Loot - 2005 Remaster","The Notorious B.I.G.","Ready to Die (The Remaster)","https://open.spotify.com/track/1xIxMz1sNQ4b6svH1GuTtF","2025-02-27T22:48:55.038Z"
"2025-02-27T22:50:55.893Z","Street Struck","Big L","Lifestylez Ov Da Poor & Dangerous","https://open.spotify.com/track/2TE1FOBGJ0h7xxIFUjppmd","2025-02-27T22:54:05.782Z"
"2025-02-27T22:55:27.277Z","The Heart Pt3","Black Hippy|Kendrick Lamar|Ab-Soul|Jay Rock|ScHoolboy Q","Black Hippy 2","https://open.spotify.com/track/2NsakyMtLkF202GZQT4klh","2025-02-27T22:59:26.669Z"
"2025-02-27T23:00:45.883Z","Mercury","Steve Lacy","Gemini Rights","https://open.spotify.com/track/6uVZddXkgQIArp8myEHs4x","2025-02-27T23:00:57.801Z"
"2025-02-27T23:15:30.789Z","Goodums - A COLORS SHOW","Unknown T","Goodums (A COLORS SHOW)","https://open.spotify.com/track/5CFc7DlGg9RsGEDth7ui7a","2025-02-27T23:15:49.107Z"
"2025-02-27T23:32:54.978Z","Feel It","Young Thug","Beautiful Thugger Girls","https://open.spotify.com/track/2BAmF6QyK5IYEOp1TFmt0u","2025-02-27T23:33:50.384Z"
"2025-02-27T23:40:31.383Z","Use Your Heart","SWV","New Beginning","https://open.spotify.com/track/1iXtpeHC0i6c7JBrKi3yaq","2025-02-27T23:47:51.956Z"
"2025-02-27T23:50:11.715Z","Good Ol Love","Masta Ace","A Long Hot Summer","https://open.spotify.com/track/1RZwfy4hD9ixk4XcIQpyW1","2025-02-27T23:51:04.168Z"
"2025-02-28T01:37:05.157Z","The Start of Your Ending (41st Side)","Mobb Deep","The Infamous","https://open.spotify.com/track/5DGnlowf1fjT7VWsoeRDlb","2025-02-28T16:55:57.700Z"
"2025-02-28T11:55:52.593Z","SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)","Amaarae|Kali Uchis|MOLIY","SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)","https://open.spotify.com/track/09gysnJpfQ3ublBmJDfcEC","2025-02-28T16:55:57.700Z"
"2025-02-28T13:54:32.249Z","Life Of The Party (with André 3000)","Kanye West|André 3000","Life Of The Party","https://open.spotify.com/track/7n4YpQcocaRfXRlEl07klO","2025-02-28T16:55:57.700Z"
"2025-02-28T15:28:35.723Z","Do For Love","2Pac","R U Still Down? [Remember Me]","https://open.spotify.com/track/4AE7Lj39VnSZNOmGH2iZaq","2025-02-28T16:55:57.700Z"
"2025-02-28T15:29:11.004Z","SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)","Amaarae|Kali Uchis|MOLIY","SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)","https://open.spotify.com/track/09gysnJpfQ3ublBmJDfcEC","2025-02-28T16:55:57.700Z"
"2025-02-28T15:35:53.010Z","Life Of The Party (with André 3000)","Kanye West|André 3000","Life Of The Party","https://open.spotify.com/track/7n4YpQcocaRfXRlEl07klO","2025-02-28T16:55:57.700Z"
"2025-02-28T15:39:21.892Z","Clips ( Produced by J-Love )","Ghostface Killah","Wallabee Champ","https://open.spotify.com/track/5d10CoZBq5tRpROHa09CLg","2025-02-28T16:55:57.700Z"
"2025-02-28T15:42:42.615Z","The London (feat. J. Cole & Travis Scott)","Young Thug|J. Cole|Travis Scott","So Much Fun","https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n","2025-02-28T16:55:57.700Z"
"2025-02-28T15:45:18.877Z","Crosshairs","DANGERDOOM|MF DOOM|Danger Mouse","THE MOUSE & THE MASK","https://open.spotify.com/track/3T2LUDcZRrOnYzV1FprZTy","2025-02-28T16:55:57.700Z"
"2025-02-28T15:51:44.279Z","Focused (feat. Young Thug)","Quavo|Young Thug","Rocket Power","https://open.spotify.com/track/3fX6IqwpcIYjyJwQFdJF8c","2025-02-28T16:55:57.700Z"
"2025-02-28T15:56:49.365Z","Can't Tell Me Nothing","Kanye West","Graduation","https://open.spotify.com/track/0mEdbdeRFQwBhN4xfyIeUM","2025-02-28T16:55:57.700Z"
"2025-02-28T16:03:37.717Z","War of the Hearts","Sade","Promise","https://open.spotify.com/track/1s7cklguCg0rkLeBGA7quh","2025-02-28T16:55:57.700Z"
"2025-02-28T16:09:09.545Z","Purple Hearts","Kendrick Lamar|Summer Walker|Ghostface Killah","Mr. Morale & The Big Steppers","https://open.spotify.com/track/1REVvAphiSTJyKQ1fDpHa4","2025-02-28T16:55:57.700Z"
"2025-02-28T16:13:05.571Z","wokeuplikethis*","Playboi Carti|Lil Uzi Vert","Playboi Carti","https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt","2025-02-28T16:55:57.700Z"
"2025-02-28T16:54:39.522Z","Do For Love","2Pac","R U Still Down? [Remember Me]","https://open.spotify.com/track/4AE7Lj39VnSZNOmGH2iZaq","2025-03-01T02:44:23.626Z"
"2025-02-28T16:59:28.402Z","Tattoos","Young Thug","Slime Season 3","https://open.spotify.com/track/1vbUiccx25u2ncTe4RujS2","2025-03-01T02:44:23.626Z"
"2025-02-28T17:02:44.603Z","Need It","Migos|YoungBoy Never Broke Again","Need It","https://open.spotify.com/track/6mtjo5kIHKlboGE84lf1FJ","2025-03-01T02:44:23.626Z"
"2025-02-28T17:08:00.874Z","Flashing Lights","Kanye West|Dwele","Graduation","https://open.spotify.com/track/5TRPicyLGbAF2LGBFbHGvO","2025-03-01T02:44:23.626Z"
"2025-02-28T17:12:10.466Z","Live From The Gutter","Drake|Future","What A Time To Be Alive","https://open.spotify.com/track/2uTG00P1DkhB97pdITkl2O","2025-03-01T02:44:23.626Z"
"2025-02-28T17:21:29.453Z","Die Today","Young Thug","So Much Fun (Deluxe)","https://open.spotify.com/track/0yZpMYvpqopK9adJrDT3S9","2025-03-01T02:44:23.626Z"
"2025-02-28T17:24:37.609Z","Gbona","Burna Boy","African Giant","https://open.spotify.com/track/7rpWDu9GPlLxbLorYKVys7","2025-03-01T02:44:23.626Z"
"2025-02-28T17:34:59.003Z","Glow In The Dark","Skepta|Lay-Z|Wizkid","Ignorance is Bliss","https://open.spotify.com/track/0kmxWw7KjktV4V1ZpbOeru","2025-03-01T02:44:23.626Z"
"2025-02-28T18:01:39.769Z","Poetic Justice","Kendrick Lamar|Drake","good kid, m.A.A.d city (Deluxe)","https://open.spotify.com/track/3MLOAIJNWWS8FQpvdaiKR7","2025-03-01T02:44:23.626Z"
"2025-02-28T18:16:19.080Z","Purple","Nas","The Lost Tapes","https://open.spotify.com/track/42qK1JWm8fDy3qHZbIZNuQ","2025-03-01T02:44:23.626Z"
"2025-02-28T20:02:34.077Z","Walk On Water (feat. A$AP Twelvyy, A$AP Ant, A$AP Nast, A$AP Ferg & Playboi Carti)","A$AP Mob|A$AP Twelvyy|A$AP ANT|A$AP NAST|A$AP Ferg|Playboi Carti","Cozy Tapes Vol. 2: Too Cozy","https://open.spotify.com/track/0WQcnrsEqrY2e5nexGe3HX","2025-03-01T02:44:23.626Z"
"2025-02-28T20:57:46.907Z","squabble up","Kendrick Lamar","GNX","https://open.spotify.com/track/0nj9Bq5sHDiTxSHunhgkFb","2025-03-01T02:44:23.626Z"
"2025-02-28T21:13:49.403Z","heart pt. 6","Kendrick Lamar","GNX","https://open.spotify.com/track/1SGvjfc85yzqKXsfKcCxn2","2025-03-01T02:44:23.626Z"
"2025-02-28T21:31:02.362Z","War of the Hearts","Sade","Promise","https://open.spotify.com/track/1s7cklguCg0rkLeBGA7quh","2025-03-01T02:44:23.626Z"
"2025-02-28T21:36:32.290Z","Tattoos","Young Thug","Slime Season 3","https://open.spotify.com/track/1vbUiccx25u2ncTe4RujS2","2025-03-01T02:44:23.626Z"
"2025-03-01T02:25:44.703Z","father","Jim Legxacy","father","https://open.spotify.com/track/0PQ33KiYJD1XPsP6oA1GYn","2025-03-01T02:44:23.626Z"
"2025-03-01T02:28:39.407Z","Suicidal Thoughts - 2005 Remaster","The Notorious B.I.G.","Ready to Die (The Remaster)","https://open.spotify.com/track/5k8VqtBhkbAYakV5ZEFYNo","2025-03-01T02:44:23.626Z"
"2025-03-01T02:43:08.467Z","Flashing Lights","Kanye West|Dwele","Graduation","https://open.spotify.com/track/5TRPicyLGbAF2LGBFbHGvO","2025-03-01T02:44:23.626Z"
"2025-03-01T02:54:06.089Z","Fukk Sleep (feat. FKA twigs)","A$AP Rocky|FKA twigs","TESTING","https://open.spotify.com/track/1AqemxWsT0iGg5Lvkm16Bt","2025-03-12T20:09:42.187Z"
"2025-03-01T03:01:46.635Z","All Falls Down","Kanye West|Syleena Johnson","The College Dropout","https://open.spotify.com/track/5SkRLpaGtvYPhw02vZhQQ9","2025-03-12T20:09:42.187Z"
"2025-03-01T03:12:44.171Z","ORANGE SODA","Baby Keem","DIE FOR MY BITCH","https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD","2025-03-12T20:09:42.187Z"
"2025-03-01T03:16:36.428Z","The Story of O.J.","JAY-Z","4:44","https://open.spotify.com/track/6JpN5w95em8SODPiM7W2PH","2025-03-12T20:09:42.187Z"
"2025-03-01T03:22:40.839Z","Sandra’s Rose","Drake","Scorpion","https://open.spotify.com/track/6cblRiEGDRNZgowcm951R3","2025-03-12T20:09:42.187Z"
"2025-03-01T03:27:45.627Z","B.O.B. - Bombs Over Baghdad","Outkast","Stankonia","https://open.spotify.com/track/3WibbMr6canxRJXhNtAvLU","2025-03-12T20:09:42.187Z"
"2025-03-01T03:30:19.068Z","Savior - Interlude","Kendrick Lamar","Mr. Morale & The Big Steppers","https://open.spotify.com/track/5G4uLkFKdEZLcuNyeomQmE","2025-03-12T20:09:42.187Z"
"2025-03-01T03:35:48.698Z","RIP Young","Isaiah Rashad","The House Is Burning","https://open.spotify.com/track/6BiCjPFN5rM9JPy5eP5mCs","2025-03-12T20:09:42.187Z"
"2025-03-01T03:45:05.764Z","For Whom The Bell Tolls","J. Cole","4 Your Eyez Only","https://open.spotify.com/track/3MWlVSkoLS1e66nlZ2tuWJ","2025-03-12T20:09:42.187Z"
"2025-03-01T03:47:48.727Z","Mannequin Challenge (feat. Juice WRLD)","Young Thug|Juice WRLD","So Much Fun","https://open.spotify.com/track/5TnLXSd4h6G06Fbt2ApOpa","2025-03-12T20:09:42.187Z"
"2025-03-01T04:07:05.947Z","KEEP IT BURNIN (feat. Kanye West)","Future|Kanye West","I NEVER LIKED YOU","https://open.spotify.com/track/7rWCWzPRftzZTZtIyQtaDU","2025-03-12T20:09:42.187Z"
"2025-03-01T04:17:39.564Z","Kiss of Life - Remastered","Sade","The Ultimate Collection","https://open.spotify.com/track/21VQMMzsYxMfi68aQQZiUt","2025-03-12T20:09:42.187Z"
"2025-03-01T04:22:39.082Z","Do For Love","2Pac","R U Still Down? [Remember Me]","https://open.spotify.com/track/4AE7Lj39VnSZNOmGH2iZaq","2025-03-12T20:09:42.187Z"
"2025-03-01T04:25:10.509Z","Unexplainable","Kodak Black","Project Baby 2: All Grown Up","https://open.spotify.com/track/6X5x6uOKio6vBiHyptfkGV","2025-03-12T20:09:42.187Z"
"2025-03-02T03:23:36.682Z","Daddy Yo","Wizkid","Sounds From The Other Side","https://open.spotify.com/track/2hKLu5akQZ9BbrCQVXM2cZ","2025-03-12T20:09:42.187Z"
"2025-03-02T03:26:01.314Z","dodger blue (feat. wallie the sensei, siete7x, roddy ricch)","Kendrick Lamar|Wallie the Sensei|Siete7x|Roddy Ricch","GNX","https://open.spotify.com/track/4K1Pg0FLno1ltzX3jeqT83","2025-03-12T20:09:42.187Z"
"2025-03-04T04:59:42.453Z","untitled 06 | 06.30.2014.","Kendrick Lamar","untitled unmastered.","https://open.spotify.com/track/4M2t7bP4Mq87mGMn0PObUX","2025-03-12T20:09:42.187Z"
"2025-03-04T05:16:33.827Z","FEEL.","Kendrick Lamar","DAMN.","https://open.spotify.com/track/2LTlO3NuNVN70lp2ZbVswF","2025-03-12T20:09:42.187Z"
"2025-03-04T20:43:24.604Z","Lifeboats (Freestyle)","Jorja Smith","Lost & Found","https://open.spotify.com/track/02DylNP4HxYaYMbqM4dGHr","2025-03-12T20:09:42.187Z"
"2025-03-04T20:44:00.641Z","Crosshairs","DANGERDOOM|MF DOOM|Danger Mouse","THE MOUSE & THE MASK","https://open.spotify.com/track/3T2LUDcZRrOnYzV1FprZTy","2025-03-12T20:09:42.187Z"
"2025-03-04T20:44:09.588Z","Nova","Amon Tobin","Permutation","https://open.spotify.com/track/0lcfJc4pG6xnNmrUlZ9232","2025-03-12T20:09:42.187Z"
"2025-03-04T20:48:10.590Z","Nova","Amon Tobin","Permutation","https://open.spotify.com/track/0lcfJc4pG6xnNmrUlZ9232","2025-03-12T20:09:42.187Z"
"2025-03-04T20:51:48.451Z","Paradise","Sade","The Best of Sade","https://open.spotify.com/track/4tReFKumS5bcFahdXDiM1b","2025-03-12T20:09:42.187Z"
"2025-03-04T21:01:40.876Z","Water No Get Enemy","Fela Kuti","The Best of The Black President","https://open.spotify.com/track/4YZv78tF4qCI841KHRF3vf","2025-03-12T20:09:42.187Z"
"2025-03-04T21:07:20.577Z","Still into You","Paramore","Paramore","https://open.spotify.com/track/1yjY7rpaAQvKwpdUliHx0d","2025-03-12T20:09:42.187Z"
"2025-03-04T21:12:05.040Z","Low Place Like Home","Sneaker Pimps","Becoming X","https://open.spotify.com/track/26GaafCq5fOfFnGEk2wT2k","2025-03-12T20:09:42.187Z"
"2025-03-04T22:46:26.167Z","Chapter Six","Kendrick Lamar","Section.80","https://open.spotify.com/track/3DBFOXJKitLKUjlyOCX7ow","2025-03-12T20:09:42.187Z"
"2025-03-04T23:30:21.628Z","War of the Hearts","Sade","Promise","https://open.spotify.com/track/1s7cklguCg0rkLeBGA7quh","2025-03-12T20:09:42.187Z"
"2025-03-05T01:39:24.153Z","Koroba","Tiwa Savage","Koroba","https://open.spotify.com/track/6MzjLOHzkqoi7667ysz41k","2025-03-12T20:09:42.187Z"
"2025-03-05T01:45:08.576Z","untitled 05 | 09.21.2014.","Kendrick Lamar","untitled unmastered.","https://open.spotify.com/track/3V8vWoCbKbfjNrPaQ4YtSg","2025-03-12T20:09:42.187Z"
"2025-03-05T02:14:07.142Z","...& On","Erykah Badu","Mama's Gun","https://open.spotify.com/track/7gFOV5enJuo9tmfV2J2kTh","2025-03-12T20:09:42.187Z"
"2025-03-05T02:18:38.533Z","The Heart Pt3","Black Hippy|Kendrick Lamar|Ab-Soul|Jay Rock|ScHoolboy Q","Black Hippy 2","https://open.spotify.com/track/2NsakyMtLkF202GZQT4klh","2025-03-12T20:09:42.187Z"
"2025-03-05T02:24:30.970Z","Numb-Earth Linger","Portishead","Numb","https://open.spotify.com/track/5j052C1jzM7hrRyJJcuJI3","2025-03-12T20:09:42.187Z"
"2025-03-05T02:32:02.126Z","Tar Baby","Sade","Promise","https://open.spotify.com/track/0vOBoaUAgYwDUfATb01HLU","2025-03-12T20:09:42.187Z"
"2025-03-05T02:35:42.817Z","Smile","Lily Allen","Alright, Still (Deluxe)","https://open.spotify.com/track/79z9QkhHePTFsSeVw9uyj0","2025-03-12T20:09:42.187Z"
"2025-03-05T02:40:21.154Z","Low Place Like Home","Sneaker Pimps","Becoming X","https://open.spotify.com/track/26GaafCq5fOfFnGEk2wT2k","2025-03-12T20:09:42.187Z"
"2025-03-05T02:47:55.756Z","THANATOS -IF I CAN'T BE YOURS-","Lorrain Briscoe|MASH","Evangelion Finally","https://open.spotify.com/track/1wEWQl8wDVMMYr8tTgEY4P","2025-03-12T20:09:42.187Z"
"2025-03-05T02:51:55.538Z","Numb","Portishead","Dummy","https://open.spotify.com/track/7lR743VxfubUw5m9dpnR9x","2025-03-12T20:09:42.187Z"
"2025-03-05T02:56:08.418Z","Human Behaviour","Björk","Debut","https://open.spotify.com/track/6MYYN85MjM7TARWshRwjyW","2025-03-12T20:09:42.187Z"
"2025-03-05T02:59:57.256Z","I Couldn't Love You More","Sade","Love Deluxe","https://open.spotify.com/track/104gvc1JDyW1PXCW9GCP17","2025-03-12T20:09:42.187Z"
"2025-03-06T17:54:47.622Z","...& On","Erykah Badu","Mama's Gun","https://open.spotify.com/track/7gFOV5enJuo9tmfV2J2kTh","2025-03-12T20:09:42.187Z"
"2025-03-06T21:02:31.908Z","Flex","Playboi Carti|Leven Kali","Playboi Carti","https://open.spotify.com/track/2xyBvir9n474qfsOkxXMgx","2025-03-12T20:09:42.187Z"
"2025-03-06T22:02:12.984Z","Window Seat","Erykah Badu","New Amerykah Part Two: Return Of The Ankh","https://open.spotify.com/track/74HYrIbnpc2xKCTenv5qKM","2025-03-12T20:09:42.187Z"
"2025-03-07T00:29:35.492Z","Alright","Kendrick Lamar","To Pimp A Butterfly","https://open.spotify.com/track/3iVcZ5G6tvkXZkZKlMpIUs","2025-03-12T20:09:42.188Z"
"2025-03-07T13:50:58.825Z","Ex-Factor","Ms. Lauryn Hill","The Miseducation of Lauryn Hill","https://open.spotify.com/track/2VjXGuPVVxyhMgER3Uz2Fe","2025-03-12T20:09:42.188Z"
"2025-03-09T02:55:06.304Z","Jezebel","Sade","Promise","https://open.spotify.com/track/0mMyCFOqotvTPf8esrLM7K","2025-03-12T20:09:42.188Z"
"2025-03-09T02:59:22.019Z","Becoming X","Sneaker Pimps","Becoming X","https://open.spotify.com/track/47aYiXnnWeECtWCFbyJEoX","2025-03-12T20:09:42.188Z"
"2025-03-09T03:04:53.720Z","Otherwise","Morcheeba","Charango","https://open.spotify.com/track/0NTSwjegwCGXjm5zMX12VW","2025-03-12T20:09:42.188Z"
"2025-03-09T03:08:18.203Z","Ain't No Sunshine","Bill Withers","Just As I Am","https://open.spotify.com/track/1k1Bqnv2R0uJXQN4u6LKYt","2025-03-12T20:09:42.188Z"
"2025-03-09T03:12:29.237Z","Sometimes","Erykah Badu","Baduizm","https://open.spotify.com/track/2ESN3ebvvqXcFAMxxn6QXF","2025-03-12T20:09:42.188Z"
"2025-03-11T14:10:38.351Z","Sabor a Mí","Eydie Gormé|Los Panchos","Canta En Español Con Los Panchos","https://open.spotify.com/track/0Hja9zlVQHC768PsPjWscW","2025-03-16T01:50:03.326Z"
"2025-03-14T19:34:40.420Z","Skyfall (feat. Young Thug)","Travis Scott|Young Thug","DAYS BEFORE RODEO","https://open.spotify.com/track/5s6ToF2Jl5GGuBh3Wj9qnT","2025-03-16T01:50:03.326Z"
"2025-03-14T19:44:44.271Z","GOOD CREDIT (with Kendrick Lamar)","Playboi Carti|Kendrick Lamar","MUSIC","https://open.spotify.com/track/2n9fC0A4ptmWqYeMXEVaok","2025-03-16T01:50:03.326Z"
"2025-03-16T20:23:09.418Z","Table For 3","Che Noir|38 Spesh|Ransom","Table For 3","https://open.spotify.com/track/7lk3gSEcebD3Drpl3pJaiZ","2025-03-17T14:10:15.722Z"
"2025-03-18T21:49:31.362Z","Infinity (feat. Omah Lay)","Olamide|Omah Lay","Carpe Diem","https://open.spotify.com/track/5DS9LiyEdw2zY8bM6kjjgM","2025-03-20T17:17:18.994Z"
"2025-03-18T21:53:58.517Z","Tar Baby","Sade","Promise","https://open.spotify.com/track/0vOBoaUAgYwDUfATb01HLU","2025-03-20T17:17:18.994Z"
"2025-03-18T21:58:35.351Z","Koop Island Blues","Koop|Ane Brun","Koop Islands","https://open.spotify.com/track/28Zg3EXyibO3UEda2WirSV","2025-03-20T17:17:18.994Z"
"2025-03-18T22:02:31.654Z","Numb","Portishead","Dummy","https://open.spotify.com/track/7lR743VxfubUw5m9dpnR9x","2025-03-20T17:17:18.994Z"
"2025-03-19T02:36:54.421Z","You Ain't Gotta Lie (Momma Said)","Kendrick Lamar","To Pimp A Butterfly","https://open.spotify.com/track/7A3ETuOrieyx9KSF0sn0Zf","2025-03-20T17:17:18.994Z"
"2025-03-19T02:49:07.236Z","I Promise to Remember","Frankie Lymon & The Teenagers","25 Greatest Hits","https://open.spotify.com/track/6iK34fEGqfepDNfvPOlfea","2025-03-20T17:17:18.994Z"
"2025-03-19T03:00:28.487Z","Orange Moon","Erykah Badu","Mama's Gun","https://open.spotify.com/track/1Df4urfsVBB0CGQVBPIFHi","2025-03-20T17:17:18.994Z"
